time_ms,cpu_usage,queue_length,active_workers
38121,90,73,6
38134,90,73,6
38146,90,73,6
38159,90,73,6
38170,90,73,6
38182,90,73,6
38194,90,73,6
38206,90,73,6
38217,90,73,6
38230,90,73,6
38241,90,73,6
38252,90,73,6
38264,80,73,5
38275,90,72,3
38288,100,69,4
38301,100,69,4
38314,100,69,4
38325,100,69,4
38337,100,69,4
38349,100,69,4
38362,100,69,4
38373,100,69,4
38385,100,69,4
38397,100,69,4
38410,100,69,4
38422,100,69,4
38434,100,69,4
38446,100,69,4
38457,100,69,4
38469,100,69,4
38481,90,66,6
38493,90,63,6
38506,90,63,6
38518,90,63,6
38530,90,63,6
38543,90,63,6
38553,90,63,6
38566,90,63,6
38577,90,63,6
38588,90,63,6
38599,90,63,6
38611,90,63,6
38622,90,63,6
38635,90,63,6
38648,90,63,6
38661,90,63,6
38672,90,63,6
38685,80,63,5
38697,100,59,4
38708,100,59,4
38718,100,59,4
38731,100,59,4
38743,100,59,4
38756,100,59,4
38768,100,59,4
38780,100,59,4
38793,100,59,4
38806,100,59,4
38816,100,59,4
38828,100,59,4
38839,100,59,4
38852,100,59,4
38864,100,59,4
38875,100,59,4
38888,100,59,4
38900,70,54,7
38913,90,53,6
38925,90,53,6
38937,90,53,6
38949,90,53,6
38960,90,53,6
38972,90,53,6
38985,90,53,6
38998,90,53,6
39010,90,53,6
39022,90,53,6
39034,90,53,6
39047,90,53,6
39057,90,53,6
39069,90,53,6
39081,90,53,6
39094,80,53,5
39104,100,49,4
39116,100,49,4
39129,100,49,4
39139,100,49,4
39150,100,49,4
39163,100,49,4
39175,100,49,4
39188,100,49,4
39201,100,49,4
39214,100,49,4
39226,100,49,4
39238,100,49,4
39250,100,49,4
39262,100,49,4
39274,100,49,4
39287,100,49,4
39297,100,45,7
39310,90,43,6
39321,90,43,6
39334,90,43,6
39346,90,43,6
39359,90,43,6
39370,90,43,6
39383,90,43,6
39393,90,43,6
39405,90,43,6
39417,90,43,6
39428,90,43,6
39439,90,43,6
39451,90,43,6
39462,90,43,6
39472,90,43,6
39485,90,43,6
39498,90,43,6
39511,80,41,2
39522,100,39,4
39535,100,39,4
39548,100,39,4
39561,100,39,4
39572,100,39,4
39583,100,39,4
39593,100,39,4
39606,100,39,4
39618,100,39,4
39631,100,39,4
39644,100,39,4
39656,100,39,4
39666,100,39,4
39679,100,39,4
39692,100,39,4
39703,70,38,4
39714,100,35,7
39725,90,33,6
39737,90,33,6
39748,90,33,6
39761,90,33,6
39772,90,33,6
39785,90,33,6
39798,90,33,6
39810,90,33,6
39822,90,33,6
39835,90,33,6
39848,90,33,6
39861,90,33,6
39872,90,33,6
39885,90,33,6
39897,90,33,6
39909,80,33,5
39920,40,30,4
39931,100,29,4
39943,100,29,4
39956,100,29,4
39968,100,29,4
39981,100,29,4
39993,100,29,4
40006,100,29,4
40017,100,29,4
40029,100,29,4
40041,100,29,4
40053,100,29,4
40066,100,29,4
40078,100,29,4
40089,100,29,4
40102,100,29,4
40114,100,29,4
40126,90,23,6
40137,90,23,6
40150,90,23,6
40161,90,23,6
40172,90,23,6
40185,90,23,6
40198,90,23,6
40210,90,23,6
40222,90,23,6
40234,90,23,6
40247,90,23,6
40257,90,23,6
40269,90,23,6
40281,90,23,6
40293,90,23,6
40306,90,23,6
40319,90,23,6
40330,80,22,2
40340,100,19,4
40351,100,19,4
40363,100,19,4
40375,100,19,4
40388,100,19,4
40401,100,19,4
40411,100,19,4
40422,100,19,4
40434,100,19,4
40447,100,19,4
40460,100,19,4
40472,100,19,4
40483,100,19,4
40493,100,19,4
40506,100,19,4
40518,100,19,4
40531,100,15,7
40542,90,13,6
40554,90,13,6
40567,90,13,6
40578,90,13,6
40589,90,13,6
40602,90,13,6
40614,90,13,6
40627,90,13,6
40639,90,13,6
40652,90,13,6
40665,90,13,6
40675,90,13,6
40688,90,13,6
40700,90,13,6
40713,90,13,6
40725,90,13,6
40737,80,12,2
40749,100,9,4
40761,100,9,4
40773,100,9,4
40784,100,9,4
40794,100,9,4
40806,100,9,4
40816,100,9,4
40827,100,9,4
40839,100,9,4
40851,100,9,4
40864,100,9,4
40875,100,9,4
40889,100,9,4
40901,100,9,4
40914,100,9,4
40927,100,9,4
40939,80,7,5
40952,90,3,6
40965,90,3,6
40977,90,3,6
40989,90,3,6
41001,90,3,6
41014,90,3,6
41025,90,3,6
41038,90,3,6
41050,90,3,6
41063,90,3,6
41074,90,3,6
41086,90,3,6
41097,90,3,6
41108,90,3,6
41121,90,3,6
41131,90,3,6
41143,100,2,4
41156,90,0,3
41166,90,0,3
41179,90,0,3
41192,90,0,3
41202,90,0,3
41215,90,0,3
41228,90,0,3
41239,90,0,3
41252,90,0,3
41265,90,0,3
41278,90,0,3
41290,90,0,3
41303,90,0,3
41314,90,0,3
41327,90,0,3
41337,90,0,3
41348,50,0,2
